Date,Open,High,Low,Close,Volume
2020-01-02,5670.0,5720.0,5650.0,5720.0,1163109.0
2020-01-03,5720.0,5760.0,5690.0,5720.0,1055528.0
2020-01-06,5720.0,5720.0,5600.0,5600.0,1286035.0
2020-01-07,5600.0,5650.0,5600.0,5600.0,1050934.0
2020-01-08,5600.0,5600.0,5470.0,5500.0,2304937.0
2020-01-09,5520.0,5630.0,5520.0,5570.0,1422248.0
2020-01-10,5600.0,5750.0,5600.0,5650.0,2371501.0
2020-01-13,5690.0,5690.0,5650.0,5690.0,1523181.0
2020-01-14,5690.0,5840.0,5690.0,5840.0,2851982.0
2020-01-15,5840.0,5840.0,5760.0,5800.0,1158657.0
2020-01-16,5800.0,5970.0,5800.0,5940.0,2819687.0
2020-01-17,5970.0,6000.0,5890.0,5920.0,2706194.0
2020-01-20,5920.0,6140.0,5920.0,6040.0,4443379.0
2020-01-21,6090.0,6140.0,6040.0,6090.0,1775816.0
2020-01-22,6120.0,6120.0,6040.0,6090.0,1574379.0
2020-01-30,6020.0,6040.0,5760.0,5880.0,4250097.0
2020-01-31,5840.0,5920.0,5690.0,5720.0,4243264.0
2020-02-03,5540.0,5720.0,5390.0,5630.0,4430186.0
2020-02-04,5690.0,5760.0,5600.0,5760.0,2397062.0
2020-02-05,5820.0,5840.0,5690.0,5720.0,2790275.0
2020-02-06,5750.0,5970.0,5720.0,5970.0,2980981.0
2020-02-07,5970.0,6000.0,5880.0,5920.0,2007251.0
2020-02-10,5920.0,5940.0,5820.0,5880.0,1271190.0
2020-02-11,5880.0,5920.0,5840.0,5890.0,1862090.0
2020-02-12,5920.0,6390.0,5920.0,6370.0,10516207.0
2020-02-13,6370.0,6390.0,6240.0,6340.0,3773365.0
2020-02-14,6340.0,6680.0,6340.0,6570.0,8018099.0
2020-02-17,6540.0,6630.0,6460.0,6570.0,3764464.0
2020-02-18,6570.0,6740.0,6540.0,6620.0,6293208.0
2020-02-19,6590.0,6630.0,6440.0,6540.0,5091969.0
2020-02-20,6540.0,6710.0,6490.0,6570.0,5578717.0
2020-02-21,6190.0,6620.0,6190.0,6390.0,6333926.0
2020-02-24,6340.0,6370.0,5920.0,5970.0,10321149.0
2020-02-25,5840.0,6240.0,5750.0,6240.0,8279866.0
2020-02-26,6220.0,6240.0,6040.0,6120.0,4519324.0
