Date,Open,High,Low,Close,Volume
2020-01-02,69180.0,69890.0,68880.0,69720.0,352700
2020-01-03,69890.0,70350.0,69890.0,69950.0,625390
2020-01-06,69770.0,69890.0,69070.0,69420.0,495910
2020-01-07,69460.0,70230.0,69460.0,70070.0,459520
2020-01-08,70070.0,70230.0,69460.0,70230.0,837710
2020-01-09,70350.0,70650.0,70020.0,70140.0,624130
2020-01-10,70140.0,70480.0,70020.0,70290.0,596280
2020-01-13,70350.0,70350.0,69420.0,69420.0,412880
2020-01-14,69420.0,69840.0,69240.0,69660.0,335180
2020-01-15,69660.0,69720.0,69280.0,69660.0,681740
2020-01-16,69660.0,70070.0,69280.0,69890.0,545090
2020-01-17,69890.0,70140.0,69660.0,70140.0,375030
2020-01-20,70350.0,70480.0,70020.0,70350.0,493600
2020-01-21,70350.0,72070.0,70140.0,71530.0,853940
2020-01-22,71530.0,72070.0,71530.0,71720.0,794440
2020-01-30,70350.0,70840.0,68710.0,68950.0,1533720
2020-01-31,68830.0,68950.0,64150.00000000001,64150.00000000001,1915820
2020-02-03,60000.0,65340.0,59730.0,64040.00000000001,2289150
2020-02-04,64970.0,65050.0,61540.0,62080.0,1869040
2020-02-05,62920.0,63670.0,61070.0,63040.0,1545750
2020-02-06,63560.0,64230.00000000001,62610.0,63560.0,2137020
2020-02-07,63670.0,65340.0,63620.0,65160.0,1523380
2020-02-10,64459.99999999999,64680.00000000001,63430.0,64459.99999999999,910510
2020-02-11,64459.99999999999,64459.99999999999,63270.0,63360.0,885960
2020-02-12,63860.0,63860.0,63360.0,63360.0,838170
2020-02-13,63360.0,63560.0,63040.0,63220.0,713560
2020-02-14,63360.0,63490.0,63040.0,63040.0,708080
2020-02-17,63150.0,63620.0,63150.0,63560.0,623350
2020-02-18,63740.0,63740.0,62250.0,62380.0,1078500
2020-02-19,62080.0,63090.0,62080.0,62920.0,794470
2020-02-20,63270.0,63560.0,62850.0,62920.0,624620
2020-02-21,63560.0,64680.00000000001,63560.0,64150.00000000001,1484500
2020-02-24,63270.0,63740.0,62670.0,62920.0,954600
2020-02-25,62850.0,64150.00000000001,62670.0,63860.0,1200220
2020-02-26,63090.0,63090.0,62080.0,62080.0,1346630
2020-02-27,62080.0,63490.0,61370.0,63490.0,863890
2020-02-28,62250.0,62730.0,60910.0,61790.0,1437350
2020-03-02,61790.0,62380.0,61370.0,61790.0,909240
2020-03-03,62380.0,62800.0,61840.0,62250.0,741380
2020-03-04,62250.0,62670.0,61790.0,61970.0,612800
2020-03-05,62080.0,62610.0,61790.0,61790.0,438020
2020-03-06,61790.0,61970.0,61250.0,61610.0,664920
2020-03-09,59130.0,60600.0,57350.0,57350.0,2356790
2020-03-10,56750.0,60190.0,56750.0,60140.0,1761300
2020-03-11,60300.0,62080.0,58660.0,60060.0,2292410
2020-03-12,57480.0,60000.0,57350.0,59670.0,2431600
2020-03-13,56300.0,59480.0,56300.0,58610.0,2159130
2020-03-16,58610.0,58660.0,57060.0,57350.0,1087080
2020-03-17,56750.0,57000.0,56170.0,56750.0,1788240
2020-03-18,56880.0,57830.0,56170.0,56170.0,1322150
2020-03-19,55000.0,55580.0,52640.0,52640.0,2774560
2020-03-20,52640.0,53980.0,52640.0,53210.0,2316660
2020-03-23,52670.0,52670.0,49500.0,49500.0,2187710
2020-03-24,49500.0,52200.0,49500.0,50890.0,1739530
2020-03-25,53560.0,54450.0,53270.0,54390.0,2993020
2020-03-26,54580.0,56170.0,52510.0,55580.0,2556450
2020-03-27,55000.0,56350.0,54390.0,55640.0,2755950
2020-03-30,53210.0,54690.0,52640.0,53930.0,1559900
2020-03-31,54690.0,55230.0,53210.0,53820.0,1293290
2020-04-01,53820.0,55580.0,53820.0,55580.0,1155730
2020-04-03,55880.0,56470.0,55580.0,56170.0,1934430
2020-04-06,57060.0,57120.0,56170.0,56880.0,1840550
2020-04-07,57060.0,58540.0,56630.0,58240.0,2273090
2020-04-08,57930.0,58540.0,57060.0,58540.0,904920
2020-04-09,59060.0,59670.0,58660.0,59180.0,1220550
2020-04-10,59130.0,59130.0,57990.0,58890.0,1111470
2020-04-13,58890.0,59000.0,58130.0,58610.0,1127670
2020-04-14,58830.0,58930.0,58370.0,58540.0,1059560
2020-04-15,58930.0,58930.0,58660.0,58660.0,886130
2020-04-16,58720.0,58830.0,58480.0,58720.0,1155660
2020-04-17,59130.0,59180.0,58540.0,58720.0,1767310
