Date,Open,High,Low,Close,Volume
2020-01-02,20790.0,21050.0,20670.0,20900.0,896720
2020-01-03,21000.0,21080.0,20460.0,20540.0,2047880
2020-01-06,20350.0,20540.0,20260.0,20340.0,1091660
2020-01-07,20420.0,20720.0,20340.0,20720.0,837240
2020-01-08,20510.0,20580.0,20260.0,20260.0,1814290
2020-01-09,20420.0,20580.0,20350.0,20540.0,967050
2020-01-10,20510.0,20620.0,20350.0,20510.0,1018650
2020-01-13,20460.0,20540.0,20340.0,20350.0,786760
2020-01-14,20350.0,20460.0,20340.0,20340.0,721680
2020-01-15,20340.0,20350.0,20260.0,20340.0,940870
2020-01-16,20340.0,20750.0,20340.0,20670.0,1942970
2020-01-17,20670.0,20720.0,20340.0,20540.0,1388810
2020-01-20,20510.0,20670.0,20390.0,20460.0,1227100
2020-01-21,20620.0,20670.0,19790.0,19790.0,4351820
2020-01-22,19610.0,20140.0,19490.0,20140.0,3165650
2020-01-30,19720.0,19900.0,19240.0,19490.0,2638460
2020-01-31,19250.0,19570.0,18540.0,18540.0,4118150
2020-02-03,17670.0,18710.0,17480.0,18370.0,3602970
2020-02-04,18690.0,18690.0,18190.0,18480.0,1651440
2020-02-05,18650.0,18820.0,18540.0,18540.0,1648620
2020-02-06,18710.0,19120.0,18480.0,19120.0,1708550
2020-02-07,18890.0,19090.0,18820.0,19010.0,1218660
2020-02-10,18690.0,18890.0,18570.0,18760.0,738090
2020-02-11,18850.0,19160.0,18790.0,19120.0,1085380
2020-02-12,19200.0,19490.0,19160.0,19300.0,1104870
2020-02-13,19300.0,19430.0,19160.0,19360.0,1030570
2020-02-14,19300.0,19430.0,19250.0,19430.0,884240
2020-02-17,19450.0,19450.0,19250.0,19340.0,726390
2020-02-18,19400.0,19970.0,19360.0,19970.0,1760940
2020-02-19,19940.0,20040.0,19790.0,19870.0,681250
2020-02-20,20010.0,20110.0,19790.0,19900.0,780810
2020-02-21,19940.0,19940.0,19490.0,19490.0,1458040
2020-02-24,18920.0,19240.0,18710.0,18710.0,2261990
2020-02-25,18570.0,19250.0,18540.0,19250.0,1407720
2020-02-26,19040.0,19690.0,18890.0,19610.0,3221270
2020-02-27,19610.0,20140.0,19450.0,19970.0,2927040
2020-02-28,19610.0,19870.0,19450.0,19650.0,2132200
2020-03-02,19650.0,20040.0,19540.0,19870.0,1787060
2020-03-03,20040.0,20340.0,19870.0,19940.0,1193800
2020-03-04,19790.0,19790.0,19570.0,19790.0,1660790
2020-03-05,19790.0,19940.0,19450.0,19450.0,1296450
2020-03-06,19340.0,19360.0,19090.0,19250.0,1305030
2020-03-09,18260.0,18540.0,17930.0,17930.0,4735140
2020-03-10,18190.0,18540.0,17930.0,18450.0,2030340
2020-03-11,18540.0,18710.0,17650.0,18130.0,2753310
2020-03-12,17350.0,17580.0,16870.0,17150.0,3981670
2020-03-13,16160.0,17820.0,16120.000000000002,17170.0,2919140
2020-03-16,17170.0,17710.0,16950.0,16970.0,1898960
2020-03-17,16750.0,17300.0,16580.0,17300.0,2474650
2020-03-18,17480.0,17510.0,17240.0,17270.0,1642800
2020-03-19,16970.0,17150.0,16970.0,17020.0,1296590
2020-03-20,17190.0,17210.0,16890.0,17020.0,1291360
2020-03-23,16430.0,16720.0,15830.0,15830.0,2826690
2020-03-24,16050.0,16050.0,15530.0,15860.0,2191500
2020-03-25,16390.0,16540.0,16110.0,16390.0,2131790
2020-03-26,16239.999999999998,16360.0,15750.0,15750.0,2358310
2020-03-27,15830.0,15830.0,15300.0,15380.0,2633750
2020-03-30,14440.0,14660.0,14310.0,14410.0,2157690
2020-03-31,14800.0,15120.0,14310.0,14660.0,1663050
2020-04-01,14550.0,15400.0,14550.0,15080.0,1453030
2020-04-03,15330.0,15910.0,15220.0,15910.0,2072000
2020-04-06,16390.0,16950.0,16239.999999999998,16950.0,2718990
2020-04-07,16950.0,17020.0,16580.0,16870.0,2463810
2020-04-08,16430.0,16770.0,16320.0,16690.0,1576670
2020-04-09,16750.0,16970.0,16580.0,16690.0,2142370
2020-04-10,16610.0,16750.0,16370.000000000002,16540.0,1882020
2020-04-13,16540.0,16750.0,16430.0,16580.0,1255360
2020-04-14,16970.0,17650.0,16750.0,17650.0,4072050
2020-04-15,18010.0,18130.0,17770.0,17860.0,2205200
2020-04-16,17710.0,18130.0,17580.0,17930.0,1508480
2020-04-17,18260.0,18300.0,17900.0,18260.0,2631630
2020-04-20,18510.0,18540.0,18080.0,18300.0,2239780
2020-04-21,18010.0,18160.0,17450.0,17580.0,3737050
2020-04-22,17410.0,18260.0,17370.0,18230.0,2445860
2020-04-23,18570.0,18610.0,18190.0,18190.0,1363410
2020-04-24,18160.0,18260.0,17860.0,18190.0,1411380
2020-04-27,18370.0,18370.0,18010.0,18080.0,1419750
2020-04-28,18080.0,18130.0,17900.0,18080.0,974310
2020-04-29,18130.0,18330.0,18010.0,18130.0,1349230
2020-05-04,17900.0,18160.0,17750.0,18010.0,895530
2020-05-05,18130.0,18190.0,17970.0,18160.0,677990
2020-05-06,18190.0,18920.0,18190.0,18850.0,3470150
2020-05-07,18890.0,19090.0,18690.0,19090.0,2030720
2020-05-08,19120.0,19650.0,19120.0,19160.0,3585320
2020-05-11,19250.0,19400.0,19010.0,19250.0,2119430
2020-05-12,19250.0,19400.0,19120.0,19400.0,2828190
2020-05-13,19840.0,20690.0,19800.0,20610.0,6853810
2020-05-14,20440.0,20510.0,20260.0,20340.0,2597400
2020-05-15,20170.0,20410.0,19940.0,20040.0,2430890
2020-05-18,19840.0,20200.0,19800.0,20200.0,2000950
2020-05-19,20550.0,20760.0,20310.0,20570.0,2879030
2020-05-20,20460.0,20460.0,20280.0,20410.0,1245380
2020-05-21,20410.0,20600.0,20400.0,20600.0,2007060
2020-05-22,20460.0,20460.0,20240.0,20240.0,1731720
2020-05-25,20260.0,20310.0,19970.0,20240.0,2033000
2020-05-26,20260.0,20380.0,20200.0,20380.0,1615680
2020-05-27,20410.0,20640.0,20040.0,20040.0,2098580
2020-05-28,20130.0,20310.0,20040.0,20040.0,1194380
2020-05-29,20040.0,20080.0,19840.0,20020.0,1346170
2020-06-01,20040.0,20200.0,20040.0,20170.0,1298150
2020-06-02,20170.0,20260.0,20040.0,20040.0,1456730
2020-06-03,20040.0,20440.0,20010.0,20320.0,1893060
2020-06-04,20410.0,20410.0,20210.0,20210.0,1260060
2020-06-05,20210.0,20340.0,20110.0,20340.0,1236200
2020-06-08,20460.0,20880.0,20460.0,20610.0,4113250
2020-06-09,20720.0,20720.0,20410.0,20440.0,1491540
2020-06-10,20460.0,20460.0,20210.0,20380.0,1307540
2020-06-11,20380.0,20380.0,19230.0,19230.0,4278060
2020-06-12,18790.0,19620.0,18790.0,19620.0,3145450
2020-06-15,20040.0,20040.0,19180.0,19230.0,1207500
2020-06-16,19440.0,19540.0,19340.0,19440.0,1100730
2020-06-17,19490.0,19510.0,19320.0,19360.0,788630
2020-06-18,19340.0,19490.0,19280.0,19440.0,822980
2020-06-19,19440.0,19620.0,19440.0,19620.0,745470
2020-06-22,19620.0,19620.0,19550.0,19620.0,787180
2020-06-23,19610.0,20210.0,19510.0,19860.0,1693730
2020-06-24,20010.0,20020.0,19650.0,19720.0,607000
2020-06-25,19470.0,19670.0,19440.0,19540.0,730810
2020-06-26,19540.0,19690.0,19490.0,19550.0,602880
2020-06-29,19440.0,19440.0,19160.0,19240.0,1281220
2020-06-30,19280.0,19370.0,18960.0,19070.0,1594210
2020-07-01,19230.0,19340.0,19140.0,19300.0,866660
2020-07-02,19340.0,19340.0,19200.0,19280.0,539160
2020-07-03,19420.0,19420.0,19250.0,19320.0,529760
2020-07-06,19420.0,19610.0,19340.0,19540.0,1089910
2020-07-07,19620.0,20010.0,19620.0,19820.0,2739150
2020-07-08,19760.0,20010.0,19760.0,19930.0,1472610
2020-07-09,20010.0,20210.0,19970.0,20200.0,2298900
2020-07-10,20080.0,20150.0,19840.0,19970.0,1164310
2020-07-13,20040.0,20440.0,19940.0,20320.0,2662490
2020-07-14,20170.0,20400.0,20170.0,20280.0,1549540
2020-07-15,20340.0,20440.0,20210.0,20310.0,1516540
2020-07-16,20280.0,20350.0,20210.0,20310.0,1060530
2020-07-17,20260.0,20260.0,20080.0,20080.0,1313100
2020-07-20,20080.0,20130.0,19780.0,19800.0,2049680
2020-07-21,19840.0,20020.0,19740.0,19970.0,940230
2020-07-22,20040.0,20040.0,19760.0,19800.0,817890
2020-07-23,19800.0,19940.0,19670.0,19940.0,918630
2020-07-24,19800.0,19860.0,18960.0,19180.0,3170540
2020-07-27,18790.0,19180.0,18210.0,18250.0,3274350
2020-07-28,18530.0,19140.0,18450.0,19090.0,1953510
2020-07-29,18530.0,18750.0,18300.0,18600.0,1554200
2020-07-30,18630.0,18840.0,18630.0,18840.0,612240
2020-07-31,18380.0,18870.0,18380.0,18570.0,1106250
2020-08-03,18570.0,19180.0,18570.0,19180.0,1392200
2020-08-04,19420.0,19540.0,19300.0,19430.0,1051310
2020-08-05,19420.0,19690.0,19320.0,19620.0,1328520
2020-08-06,19620.0,19740.0,19490.0,19540.0,1153660
2020-08-07,19540.0,19970.0,19540.0,19670.0,1283690
2020-08-10,19780.0,19970.0,19670.0,19720.0,1160370
2020-08-11,19820.0,19820.0,19620.0,19620.0,1209690
2020-08-12,19670.0,19840.0,19580.0,19840.0,1233230
2020-08-13,19930.0,20020.0,19840.0,20020.0,1709100
2020-08-14,20080.0,20130.0,19820.0,19970.0,1633770
2020-08-17,20010.0,20050.0,19840.0,20050.0,1048820
2020-08-18,20050.0,20110.0,19970.0,19980.0,625200
2020-08-19,20010.0,20070.0,19900.0,19980.0,877190
2020-08-20,20010.0,20250.0,19980.0,20070.0,1824430
2020-08-21,20150.0,20270.0,20140.0,20220.0,1260210
2020-08-24,20460.0,20720.0,20400.0,20670.0,3540210
2020-08-25,20720.0,20880.0,20710.0,20830.0,3304670
2020-08-26,20810.0,20830.0,20560.0,20650.0,1328990
2020-08-27,20590.0,21360.0,20590.0,21270.0,3724990
2020-08-28,21410.0,21800.0,21310.0,21310.0,4009380
2020-08-31,21310.0,21440.0,21060.0,21120.0,1940640
2020-09-01,21120.0,21530.0,21060.0,21310.0,1757410
2020-09-03,21490.0,21530.0,21310.0,21490.0,2281510
2020-09-04,21120.0,21330.0,21120.0,21330.0,1538510
2020-09-07,21320.0,21330.0,20680.0,20680.0,2270970
2020-09-08,20790.0,21120.0,20680.0,21120.0,1628870
2020-09-09,20750.0,21120.0,20720.0,20990.0,1490820
2020-09-10,21120.0,21260.0,20940.0,20990.0,1005950
2020-09-11,20900.0,20990.0,20830.0,20970.0,872160
2020-09-14,21010.0,21120.0,20940.0,21040.0,1127400
2020-09-15,21120.0,21330.0,21040.0,21330.0,1906730
2020-09-16,21330.0,21670.0,21330.0,21530.0,1918130
2020-09-17,21440.0,21530.0,21310.0,21330.0,1563010
2020-09-18,21360.0,21920.0,21330.0,21840.0,3306720
2020-09-21,21900.0,22060.0,21840.0,21840.0,1530250
2020-09-22,21670.0,21900.0,21570.0,21900.0,1630570
2020-09-23,21900.0,21970.0,21670.0,21800.0,1797680
