Date,Open,High,Low,Close,Volume
2020-01-02,10900.0,11040.0,10880.0,11010.0,1387610
2020-01-03,11060.0,11090.0,10940.0,10940.0,756700
2020-01-06,10830.0,10830.0,10670.0,10670.0,1162990
2020-01-07,10670.0,10730.0,10650.0,10730.0,1043300
2020-01-08,10550.0,10670.0,10460.0,10530.0,1710390
2020-01-09,10650.0,10690.0,10570.0,10670.0,2009840
2020-01-10,10650.0,10880.0,10650.0,10710.0,3679110
2020-01-13,10650.0,10710.0,10530.0,10620.0,892360
2020-01-14,10620.0,10670.0,10600.0,10600.0,1804950
2020-01-15,10600.0,10650.0,10550.0,10600.0,1929280
2020-01-16,10600.0,10810.0,10600.0,10780.0,4383720
2020-01-17,10830.0,10920.0,10780.0,10830.0,1875160
2020-01-20,10780.0,10850.0,10730.0,10810.0,2019730
2020-01-21,10850.0,11130.0,10830.0,11130.0,7458340
2020-01-22,11220.0,11220.0,11090.0,11200.0,2309150
2020-01-30,10880.0,11010.0,10530.0,10600.0,4013510
2020-01-31,10490.0,10600.0,10000.0,10000.0,6118460
2020-02-03,9480.0,10230.0,9420.0,9920.0,4258750
2020-02-04,9950.0,10140.0,9800.0,10070.0,2196570
2020-02-05,10180.0,10240.0,9970.0,10070.0,2433210
2020-02-06,10340.0,10390.0,9950.0,10340.0,2677150
2020-02-07,10340.0,10340.0,10140.0,10240.0,1965440
2020-02-10,10140.0,10180.0,10020.0,10120.0,1304360
2020-02-11,10120.0,10320.0,10120.0,10240.0,1353360
2020-02-12,10320.0,10620.0,10270.0,10490.0,3157240
2020-02-13,10440.0,10490.0,10360.0,10460.0,1823230
2020-02-14,10690.0,10830.0,10600.0,10780.0,4375740
2020-02-17,10830.0,11060.0,10760.0,11010.0,6393370
2020-02-18,11010.0,11160.0,10900.0,10960.0,4268770
2020-02-19,10920.0,10960.0,10850.0,10940.0,1980690
2020-02-20,10960.0,11060.0,10780.0,10880.0,2950950
2020-02-21,10830.0,10960.0,10690.0,10690.0,2959980
2020-02-24,10530.0,10530.0,9950.0,9950.0,7508070
2020-02-25,9730.0,10290.0,9630.0,10270.0,3236900
2020-02-26,10070.0,10410.0,10000.0,10340.0,2243500
2020-02-27,10340.0,10530.0,10270.0,10530.0,2324050
2020-02-28,10180.0,10360.0,10120.0,10290.0,2433150
2020-03-02,10360.0,10490.0,10230.0,10410.0,2567350
2020-03-03,10570.0,10650.0,10410.0,10410.0,2162150
2020-03-04,10340.0,10460.0,10270.0,10440.0,1936620
2020-03-05,10440.0,10570.0,10320.0,10320.0,2022250
2020-03-06,10270.0,10270.0,10090.0,10200.0,2247920
2020-03-09,9560.0,9730.0,9510.0,9510.0,4584600
2020-03-10,9430.0,9730.0,9300.0,9580.0,3161970
2020-03-11,9630.0,9700.0,8930.0,8930.0,5626550
2020-03-12,8330.0,8560.0,8320.0,8320.0,4054760
2020-03-13,7730.0,8590.0,7730.0,8440.0,4332700
2020-03-16,8440.0,8440.0,7950.0,8070.0,3645430
2020-03-17,7870.0,8320.0,7800.0,8320.0,3112070
2020-03-18,8370.0,8420.0,8200.0,8320.0,1908520
