Date,Open,High,Low,Close,Volume
2020-01-02,3510.0,3550.0,3510.0,3550.0,371400.0
2020-01-03,3550.0,3570.0,3530.0,3530.0,391030.0
2020-01-06,3530.0,3530.0,3470.0,3470.0,359794.0
2020-01-07,3470.0,3490.0,3470.0,3470.0,114862.0
2020-01-08,3470.0,3470.0,3420.0,3420.0,516075.0
2020-01-09,3420.0,3490.0,3420.0,3420.0,559354.0
2020-01-10,3460.0,3470.0,3420.0,3420.0,720409.0
2020-01-13,3460.0,3510.0,3420.0,3490.0,527921.0
2020-01-14,3470.0,3530.0,3470.0,3530.0,359137.0
2020-01-15,3530.0,3530.0,3490.0,3490.0,379187.0
2020-01-16,3490.0,3570.0,3490.0,3530.0,690910.0
2020-01-17,3530.0,3590.0,3490.0,3510.0,805973.0
2020-01-20,3510.0,3780.0,3490.0,3530.0,1253362.0
2020-01-21,3550.0,3620.0,3550.0,3590.0,1106015.0
2020-01-22,3590.0,3620.0,3550.0,3590.0,584350.0
2020-01-30,3570.0,3570.0,3470.0,3490.0,848096.0
2020-01-31,3490.0,3490.0,3420.0,3460.0,988717.0
2020-02-03,3400.0,3460.0,3330.0,3460.0,1299169.0
2020-02-04,3460.0,3470.0,3400.0,3470.0,712734.0
2020-02-05,3470.0,3530.0,3470.0,3490.0,742628.0
2020-02-06,3510.0,3570.0,3470.0,3570.0,760378.0
2020-02-07,3550.0,3550.0,3510.0,3530.0,360258.0
2020-02-10,3530.0,3530.0,3420.0,3420.0,743200.0
2020-02-11,3470.0,3490.0,3460.0,3490.0,491576.0
2020-02-12,3470.0,3570.0,3470.0,3530.0,653767.0
2020-02-13,3530.0,3740.0,3510.0,3680.0,3715862.0
2020-02-14,3670.0,3770.0,3630.0,3720.0,1963866.0
2020-02-17,3740.0,3750.0,3680.0,3690.0,973460.0
2020-02-18,3690.0,3720.0,3690.0,3620.0,1518563.0
2020-02-19,3630.0,3670.0,3620.0,3670.0,992359.0
2020-02-20,3670.0,3720.0,3630.0,3690.0,597245.0
2020-02-21,3680.0,3890.0,3680.0,3800.0,4777915.0
2020-02-24,3800.0,3800.0,3570.0,3620.0,2291673.0
2020-02-25,3550.0,3680.0,3510.0,3630.0,1761731.0
2020-02-26,3590.0,3630.0,3490.0,3590.0,1730855.0
2020-02-27,3590.0,3740.0,3570.0,3720.0,1355949.0
2020-02-28,3680.0,3690.0,3620.0,3670.0,1909126.0
2020-03-02,3630.0,3720.0,3590.0,3690.0,1282104.0
2020-03-03,3690.0,3770.0,3690.0,3690.0,1753520.0
2020-03-04,3690.0,3720.0,3680.0,3720.0,717445.0
2020-03-05,3720.0,3770.0,3670.0,3680.0,1430847.0
2020-03-06,3720.0,3720.0,3620.0,3680.0,878862.0
2020-03-09,3620.0,3620.0,3090.0,3250.0,5896152.0
2020-03-10,3240.0,3470.0,3210.0,3460.0,2161508.0
2020-03-11,3470.0,3470.0,3210.0,3350.0,2299550.0
2020-03-12,3250.0,3290.0,3070.0,3160.0,2366087.0
2020-03-13,3030.0,3210.0,2900.0,3110.0,2739933.0
2020-03-16,3120.0,3150.0,3010.0,3060.0,1053796.0
2020-03-17,3030.0,3070.0,2600.0,3030.0,1369993.0
2020-03-18,3010.0,3090.0,3010.0,3030.0,609580.0
2020-03-19,3030.0,3240.0,2930.0,2970.0,764288.0
2020-03-20,2970.0,3010.0,2940.0,2970.0,324349.0
2020-03-23,2940.0,2970.0,2600.0,2630.0,1989844.0
2020-03-24,2690.0,2760.0,2630.0,2760.0,807017.0
2020-03-25,2790.0,2940.0,2770.0,2930.0,1192400.0
2020-03-26,2860.0,2940.0,2770.0,2790.0,648007.0
2020-03-27,2760.0,2840.0,2760.0,2770.0,310649.0
2020-03-30,2630.0,2760.0,2500.0,2570.0,900039.0
2020-03-31,2600.0,2690.0,2520.0,2580.0,925612.0
2020-04-01,2600.0,2690.0,2580.0,2660.0,294770.0
2020-04-03,2660.0,2760.0,2630.0,2730.0,795050.0
2020-04-06,2730.0,2900.0,2730.0,2890.0,1020978.0
2020-04-07,2900.0,2970.0,2830.0,2890.0,650240.0
2020-04-08,2890.0,2890.0,2810.0,2840.0,592808.0
2020-04-09,2860.0,2900.0,2840.0,2900.0,1074312.0
2020-04-10,2900.0,2900.0,2840.0,2860.0,612012.0
2020-04-13,2860.0,2930.0,2830.0,2860.0,551333.0
2020-04-14,2890.0,2930.0,2840.0,2860.0,576043.0
2020-04-15,2890.0,3030.0,2890.0,2940.0,2079760.0
2020-04-16,2970.0,2990.0,2900.0,2970.0,488261.0
2020-04-17,2970.0,3250.0,2970.0,2970.0,1244355.0
2020-04-20,3010.0,3090.0,2970.0,2990.0,1312060.0
2020-04-21,3030.0,3070.0,2860.0,2900.0,1196775.0
2020-04-22,2860.0,2970.0,2810.0,2930.0,928810.0
2020-04-23,2930.0,3010.0,2930.0,2930.0,353550.0
2020-04-24,2930.0,2940.0,2900.0,2900.0,363171.0
2020-04-27,2900.0,2940.0,2860.0,2900.0,466516.0
2020-04-28,2900.0,2930.0,2860.0,2930.0,385960.0
2020-04-29,2930.0,2940.0,2900.0,2930.0,418833.0
2020-05-04,2930.0,2930.0,2890.0,2890.0,350874.0
2020-05-05,2890.0,2900.0,2860.0,2890.0,207333.0
2020-05-06,2890.0,2940.0,2890.0,2900.0,527580.0
2020-05-07,2890.0,2940.0,2890.0,2930.0,339828.0
2020-05-08,2930.0,3060.0,2930.0,2990.0,1165615.0
2020-05-11,2990.0,3090.0,2970.0,3090.0,1287559.0
2020-05-12,3090.0,3110.0,3030.0,3110.0,980524.0
2020-05-13,3070.0,3120.0,2630.0,3090.0,619390.0
2020-05-14,3090.0,3090.0,3060.0,3070.0,822910.0
2020-05-15,3070.0,3090.0,3010.0,3030.0,572365.0
2020-05-18,3030.0,3490.0,2600.0,3060.0,501442.0
2020-05-19,3070.0,3120.0,3070.0,3090.0,1086727.0
2020-05-20,3090.0,3090.0,3060.0,3060.0,783043.0
2020-05-21,3070.0,3490.0,2630.0,3110.0,887025.0
2020-05-22,3110.0,3240.0,3090.0,3150.0,1648500.0
2020-05-25,3200.0,3250.0,2690.0,3240.0,1546574.0
2020-05-26,3240.0,3680.0,2900.0,3310.0,949626.0
2020-05-27,3310.0,3350.0,3250.0,3250.0,2058493.0
2020-05-28,3250.0,3290.0,3240.0,3250.0,912036.0
2020-05-29,3250.0,3310.0,3250.0,3290.0,654976.0
2020-06-01,3290.0,3460.0,2810.0,3420.0,2093625.0
2020-06-02,3420.0,3470.0,3370.0,3420.0,992502.0
2020-06-03,3420.0,3570.0,3420.0,3570.0,2254645.0
2020-06-04,3550.0,3630.0,3550.0,3570.0,1346102.0
