Date,Open,High,Low,Close,Volume
2020-01-02,35400.0,36330.0,35300.0,36330.0,716290
2020-01-03,36330.0,36550.0,35770.0,35800.0,791020
2020-01-06,35640.0,35840.0,35400.0,35630.0,389250
2020-01-07,35630.0,35900.0,35180.0,35900.0,648230
2020-01-08,35400.0,35710.0,35020.0,35020.0,742390
2020-01-09,35370.0,35710.0,35210.0,35560.0,318070
2020-01-10,35600.0,35900.0,35500.0,35740.0,412180
2020-01-13,35560.0,35800.0,35430.0,35560.0,288240
2020-01-14,35640.0,35640.0,35330.0,35370.0,320810
2020-01-15,35370.0,35470.0,35300.0,35400.0,293160
2020-01-16,35400.0,36020.0,35370.0,35840.0,521080
2020-01-17,35840.0,36080.0,35840.0,36040.0,435030
2020-01-20,35870.0,36830.0,35870.0,36830.0,1463940
2020-01-21,36830.0,37420.0,36760.0,37260.0,692200
2020-01-22,37140.0,37300.0,36790.0,37010.0,460240
2020-01-30,36020.0,36360.0,35080.0,35400.0,1315710
2020-01-31,35080.0,35600.0,34320.0,34410.0,1434750
2020-02-03,33600.0,34130.0,32299.999999999996,33780.0,1949930
2020-02-04,33840.0,34320.0,33050.0,33510.0,905300
2020-02-05,33550.0,34060.0,33550.0,33550.0,805800
2020-02-06,33550.0,34260.0,33550.0,34000.0,785620
2020-02-07,33930.0,33930.0,33480.0,33740.0,628350
2020-02-10,33070.0,33380.0,32850.0,32850.0,702790
2020-02-11,32920.0,33170.0,32920.0,33070.0,396130
2020-02-12,33130.0,33960.0,33130.0,33840.0,569230
2020-02-13,33510.0,33840.0,33510.0,33550.0,412040
2020-02-14,33220.0,33450.0,32880.0,33250.0,415290
2020-02-17,33290.0,33380.0,32980.0,33380.0,384490
2020-02-18,33380.0,33870.0,33220.0,33810.0,568750
2020-02-19,33960.0,34320.0,33810.0,34320.0,672440
2020-02-20,34470.0,34590.0,34220.0,34350.0,451760
2020-02-21,34350.0,34780.0,34090.0,34350.0,901890
2020-02-24,33550.0,33810.0,32820.0,32980.0,1556120
2020-02-25,32659.999999999996,33220.0,32659.999999999996,33220.0,692650
2020-02-26,32920.0,33510.0,32750.0,32980.0,1083030
2020-02-27,32980.0,33660.0,32980.0,33660.0,2144240
2020-02-28,32920.0,33290.0,32450.000000000004,33070.0,1295250
2020-03-02,33070.0,33290.0,32880.0,33070.0,474160
2020-03-03,33480.0,33480.0,33010.0,33050.0,679500
2020-03-04,32880.0,32920.0,32479.999999999996,32920.0,680740
2020-03-05,32920.0,33100.0,32450.000000000004,32750.0,673150
2020-03-06,32420.0,32540.0,31490.0,32009.999999999996,827890
2020-03-09,29780.0,30580.0,29780.0,29780.0,1051190
2020-03-10,28230.0,29510.0,28000.0,29160.0,1429660
2020-03-11,29190.0,29340.0,27140.0,27140.0,1584730
2020-03-12,25250.0,25250.0,25250.0,25250.0,527930
2020-03-13,23510.0,26700.0,23510.0,24540.0,3610700
2020-03-16,23910.0,24590.0,22970.0,23600.0,1526810
2020-03-17,22520.0,24220.0,22240.0,24000.0,1252010
2020-03-18,24160.0,25000.0,23910.0,24470.0,1406630
2020-03-19,23910.0,24120.0,23170.0,23480.0,1132320
2020-03-20,23550.0,23970.0,23260.0,23970.0,1095330
2020-03-23,22730.0,23300.0,22290.0,22290.0,1361560
2020-03-24,22290.0,22290.0,20750.0,21380.0,1567590
2020-03-25,21730.0,22660.0,21430.0,22660.0,1417730
2020-03-26,22460.0,22460.0,21120.0,21120.0,2123850
2020-03-27,20270.0,20500.0,19650.0,19650.0,2498890
2020-03-30,18290.0,20190.0,18290.0,18480.0,1861200
2020-03-31,18940.0,19480.0,17490.0,18290.0,1868280
2020-04-01,18230.0,19320.0,18140.0,18990.0,1604700
2020-04-03,19540.0,20300.0,19350.0,20300.0,1653030
2020-04-06,21700.0,21700.0,21700.0,21700.0,486160
